Width (pixels),Height (pixels)
37.94,51.78999999999997
76.23000000000002,98.23000000000002
35.72999999999996,24.82000000000005
49.289999999999964,187.39
28.82000000000005,85.61999999999989
30.460000000000036,43.42000000000007
30.269999999999982,30.459999999999923
36.55000000000001,35.32999999999993
25.039999999999964,32.539999999999964
37.49000000000001,32.55000000000007
30.629999999999995,64.16000000000008
47.42999999999995,36.039999999999964
43.24000000000001,79.83999999999997
61.25999999999999,48.60999999999996
34.24000000000001,70.31000000000006
27.02000000000001,36.03
46.85000000000001,34.24000000000001
6.559999999999945,73.88
10.110000000000014,9.680000000000064
10.68999999999994,47.89999999999998
10.920000000000016,8.509999999999991
9.539999999999964,8.509999999999991
12.559999999999945,13.67999999999995
301.94999999999993,8.5
12.659999999999968,9.370000000000005
6.100000000000136,162.04000000000002
11.879999999999995,9.830000000000041
14.400000000000093,6.2999999999999545
9.329999999999927,10.769999999999982
8.710000000000036,27.370000000000005
27.900000000000095,10.160000000000082
12.229999999999905,10.779999999999973
19.799999999999955,23.299999999999955
27.30000000000001,8.490000000000009
176.54000000000002,50.75999999999999
19.79000000000002,22.139999999999986
8.399999999999977,197.26
19.789999999999964,50.75999999999999
168.11,6.95999999999998
82.94,52.170000000000016
23.33000000000004,19.69999999999999
116.00999999999993,215.72
26.350000000000023,13.590000000000032
241.87,124.52000000000001
27.17999999999995,34.179999999999836
57.08000000000004,54.04000000000008
9.360000000000014,15.939999999999939
7.779999999999973,98.58999999999997
9.930000000000064,9.07000000000005
8.919999999999959,187.19
8.209999999999923,7.6299999999999955
232.91,8.5
12.240000000000009,6.909999999999968
10.799999999999955,9.509999999999991
46.0,34.39999999999998
33.900000000000006,9.360000000000014
268.6,8.06000000000006
88.54000000000008,28.140000000000015
97.90999999999997,21.769999999999982
138.23000000000002,66.26000000000002
18.239999999999895,181.22999999999993
37.36999999999999,193.73
45.16999999999999,27.539999999999964
12.610000000000014,13.350000000000023
19.230000000000018,66.43
17.090000000000032,14.839999999999916
12.610000000000014,46.030000000000086
18.690000000000012,44.850000000000136
139.84000000000003,11.120000000000005
43.699999999999996,22.25
11.330000000000155,15.38000000000011
13.809999999999945,51.63000000000011
14.149999999999977,17.50999999999999
14.469999999999914,14.439999999999998
13.800000000000068,36.5
6.400000000000091,37.74000000000001
7.050000000000011,36.139999999999986
6.899999999999864,8.199999999999989
5.089999999999975,24.470000000000027
18.600000000000023,8.079999999999984
55.01999999999998,5.600000000000023
246.45000000000002,13.399999999999977
6.599999999999994,20.930000000000007
8.389999999999873,16.110000000000014
12.300000000000182,9.599999999999966
5.0,13.79000000000002
19.330000000000013,19.389999999999986
6.0,6.5
10.610000000000127,20.22999999999996
289.69000000000005,7.600000000000023
151.32,11.870000000000005
31.599999999999966,24.389999999999986
48.139999999999986,49.969999999999914
112.05999999999995,182.92000000000002
98.52999999999997,218.3599999999999
37.400000000000006,41.5
31.72999999999999,32.780000000000086
33.54999999999998,210.76999999999987
71.60000000000002,32.760000000000105
67.20000000000005,31.879999999999995
161.69999999999982,151.51
105.5,151.25
82.59999999999991,220.72000000000003
94.79999999999995,136.60000000000002
18.279999999999973,85.69999999999993
16.850000000000023,173.5300000000001
20.650000000000006,195.9000000000001
15.079999999999984,22.550000000000068
85.17000000000002,14.100000000000023
14.059999999999945,53.409999999999854
19.58000000000004,13.659999999999968
139.92999999999995,107.38999999999987
68.61000000000001,14.06000000000006
26.5,18.99000000000001
10.5,75.89999999999998
48.86999999999989,10.490000000000009
8.309999999999945,48.25
10.509999999999991,64.5
31.009999999999987,6.199999999999989
19.00999999999999,34.15999999999997
15.73000000000002,10.319999999999993
25.299999999999955,12.140000000000015
133.51,31.009999999999994
10.279999999999973,45.50999999999999
18.920000000000073,28.87
18.480000000000018,18.47999999999996
9.949999999999932,33.71000000000001
8.099999999999909,12.699999999999989
15.959999999999924,47.670000000000016
66.88999999999987,46.51999999999998
7.809999999999946,10.769999999999982
61.32999999999993,9.879999999999995
9.190000000000055,16.220000000000027
237.00999999999996,253.10000000000002
8.519999999999982,66.14999999999998
6.8700000000000045,144.65999999999997
15.74000000000001,40.26999999999998
7.610000000000127,9.050000000000068
16.399999999999977,102.47000000000003
55.59999999999991,9.259999999999991
31.19999999999999,33.89999999999998
47.47000000000003,10.300000000000066
20.92999999999995,7.220000000000027
62.01999999999998,39.0
33.429999999999836,16.639999999999986
33.429999999999836,28.5
33.43000000000029,94.0
62.11999999999989,54.799999999999955
7.900000000000091,47.76
10.559999999999945,26.629999999999992
12.799999999999955,51.85999999999996
12.800000000000068,73.24000000000001
34.840000000000146,73.24000000000001
12.800000000000068,73.24000000000001
15.799999999999955,67.29999999999995
18.369999999999976,128.88999999999987
42.14999999999998,4.5
17.45999999999998,15.720000000000027
24.360000000000127,31.829999999999924
15.259999999999991,32.39999999999998
43.72000000000003,10.200000000000045
147.93000000000006,32.39999999999998
8.069999999999936,12.340000000000032
172.70000000000005,16.450000000000045
6.659999999999968,97.28999999999996
8.579999999999927,23.72999999999996
16.320000000000164,17.94999999999999
6.930000000000064,21.600000000000023
8.070000000000164,43.84000000000003
34.52999999999997,10.509999999999991
59.20999999999981,65.56999999999994
37.69,24.599999999999966
38.930000000000064,58.85000000000002
37.65999999999997,6.0
46.07000000000005,123.90000000000002
21.090000000000003,7.410000000000026
16.150000000000006,6.579999999999984
16.150000000000034,17.279999999999973
15.88000000000011,8.579999999999984
8.11999999999989,6.0
40.20000000000005,47.599999999999994
7.420000000000073,92.87999999999994
8.600000000000136,96.64
19.210000000000036,95.36000000000003
27.78000000000003,99.16999999999996
99.28000000000003,37.92999999999995
330.33,27.370000000000005
12.1099999999999,15.609999999999957
24.540000000000077,15.609999999999957
26.950000000000003,19.650000000000034
32.79999999999998,108.48999999999998
36.440000000000055,69.87
35.659999999999854,5.690000000000055
23.559999999999945,26.299999999999955
13.799999999999955,9.319999999999936
8.499999999999943,8.610000000000127
12.019999999999982,42.42000000000007
8.180000000000064,55.569999999999986
55.199999999999996,177.05999999999995
167.91000000000008,6.430000000000007
12.350000000000023,62.029999999999994
27.700000000000045,54.099999999999994
12.350000000000023,23.799999999999983
7.600000000000023,28.0
30.399999999999977,42.18000000000001
9.169999999999959,31.00999999999999
257.02,16.49999999999997
38.58000000000004,10.599999999999994
29.840000000000032,8.259999999999991
31.11000000000001,16.360000000000014
29.099999999999966,24.189999999999994
108.99000000000001,29.469999999999967
33.49000000000001,22.590000000000032
28.539999999999964,46.60000000000002
77.73000000000002,22.590000000000032
127.1400000000001,9.199999999999932
14.529999999999973,92.98000000000008
14.539999999999964,16.199999999999932
55.74000000000001,10.700000000000045
161.34000000000003,224.41000000000003
36.25,29.050000000000068
26.100000000000136,75.39999999999998
25.089999999999918,76.41999999999996
44.60000000000002,75.39999999999998
37.56000000000006,90.78999999999996
192.8,55.25999999999999
185.40000000000003,65.42000000000007
75.69999999999999,162.82
193.86,255.99999999999994
80.42999999999995,37.110000000000014
19.00999999999999,37.110000000000014
151.34999999999997,51.50999999999999
88.83000000000004,38.30000000000001
129.72999999999996,58.03999999999999
57.06,54.74000000000001
21.039999999999964,38.589999999999975
7.75999999999999,82.6
23.220000000000027,60.299999999999955
26.869999999999887,58.18000000000007
8.899999999999977,79.26999999999998
6.910000000000083,60.30000000000001
17.640000000000015,155.67000000000002
36.080000000000155,30.629999999999995
16.839999999999918,173.15
6.769999999999982,167.67000000000007
31.650000000000002,149.19000000000003
42.84999999999991,60.06
69.77000000000021,15.600000000000023
138.7,9.240000000000009
287.18000000000006,17.840000000000032
127.92999999999995,13.189999999999998
140.54000000000002,7.0
16.720000000000027,16.120000000000005
45.60000000000002,18.959999999999923
17.299999999999955,38.82000000000005
16.079999999999927,39.569999999999936
14.639999999999986,8.639999999999986
105.77,27.120000000000005
35.780000000000086,49.35000000000002
33.72,48.68000000000001
20.079999999999984,88.17000000000002
14.120000000000005,230.6300000000001
43.339999999999996,230.63999999999987
16.779999999999973,22.83000000000004
35.05,31.090000000000032
49.94,19.12000000000012
46.39999999999998,16.019999999999982
31.99000000000001,18.100000000000023
22.5,57.280000000000086
23.32000000000005,24.610000000000014
27.680000000000064,81.69999999999993
70.34999999999997,23.459999999999923
17.40000000000009,17.83000000000004
36.06999999999999,23.230000000000018
30.02000000000001,15.919999999999959
30.019999999999985,22.610000000000014
17.389999999999986,34.56000000000006
24.700000000000045,29.800000000000068
16.539999999999964,22.539999999999992
25.8900000000001,17.5
9.799999999999955,37.19999999999999
11.319999999999936,37.200000000000045
11.049999999999955,106.14999999999998
11.319999999999936,16.840000000000003
19.24000000000001,68.56
16.75,57.47000000000003
23.310000000000173,55.280000000000086
17.40000000000009,16.389999999999986
189.88,26.25999999999999
14.999999999999998,13.610000000000014
4.5,28.860000000000017
4.600000000000023,96.80000000000001
4.699999999999989,11.199999999999989
306.99,12.410000000000025
52.110000000000014,10.329999999999984
55.31000000000006,11.0
69.98000000000002,18.110000000000014
49.35000000000002,17.07000000000002
32.390000000000015,37.19
23.20999999999998,17.74000000000001
19.640000000000015,55.03000000000002
96.69999999999999,20.13000000000001
20.829999999999984,53.49000000000001
39.84,4.699999999999989
14.5,4.0
3.7999999999999545,3.9599999999999937
12.900000000000091,93.44000000000005
14.319999999999993,134.29000000000002
16.59999999999991,53.26999999999998
7.100000000000024,111.04999999999997
11.370000000000005,55.520000000000095
40.539999999999964,28.560000000000002
9.700000000000045,27.670000000000016
34.60000000000002,65.46000000000004
8.900000000000091,48.35000000000002
9.700000000000045,47.56000000000006
9.700000000000045,32.700000000000045
221.80999999999992,5.499999999999999
55.179999999999836,33.08000000000004
72.05000000000018,30.279999999999973
241.99,11.100000000000023
22.609999999999957,11.399999999999977
28.259999999999994,16.059999999999945
54.99999999999999,41.800000000000075
73.48000000000002,7.400000000000091
163.36,89.52999999999997
11.779999999999973,37.860000000000014
279.51,10.099999999999907
23.549999999999955,7.7299999999999045
59.00999999999999,9.100000000000023
50.789999999999964,20.87
116.23000000000002,94.24000000000012
19.089999999999918,88.7299999999999
21.980000000000018,253.24999999999991
65.30000000000001,48.99000000000001
185.98000000000002,22.6099999999999
15.410000000000082,139.62
18.930000000000064,68.40000000000003
16.49000000000001,22.6099999999999
12.710000000000036,9.81000000000006
52.400000000000006,262.49
37.870000000000005,48.51999999999998
37.47999999999996,124.12999999999994
63.19,112.32000000000006
22.960000000000036,29.99000000000001
39.039999999999964,45.52999999999997
36.749999999999986,172.89999999999998
33.89999999999998,232.47999999999996
38.610000000000014,27.030000000000086
268.59000000000003,34.33000000000004
18.23999999999998,30.00999999999999
87.86000000000001,13.499999999999998
57.059999999999945,36.0
19.87999999999988,97.44
21.100000000000023,96.97999999999996
23.850000000000023,124.24000000000002
147.93999999999983,80.45999999999998
22.00999999999999,25.25999999999999
305.05,28.319999999999993
303.15,30.610000000000014
64.5,67.86000000000001
56.24000000000001,56.199999999999996
56.24000000000001,61.260000000000005
319.8,23.789999999999992
22.120000000000005,223.1899999999999
56.25,63.41000000000008
16.470000000000027,126.21000000000004
16.279999999999973,71.75999999999976
97.21000000000001,29.8100000000004
233.33,33.01999999999998
333.23,37.56000000000017
57.13000000000001,43.590000000000146
62.26999999999998,34.8599999999999
36.31999999999999,51.11000000000001
75.07,137.76999999999998
31.30000000000001,137.76999999999998
16.25,36.110000000000014
38.900000000000006,17.110000000000014
14.900000000000006,137.76
31.47999999999999,32.17999999999995
186.57000000000005,31.799999999999955
20.100000000000023,52.01
111.21000000000004,47.21
52.69999999999999,116.76
52.129999999999995,111.57000000000004
24.66999999999996,51.889999999999986
21.160000000000025,175.17999999999995
40.32999999999993,71.44
47.01999999999998,12.069999999999993
28.680000000000007,30.50999999999999
185.85,20.0
22.049999999999983,71.90000000000003
288.03999999999996,45.04000000000002
32.42999999999995,36.55000000000007
52.90999999999997,137.85000000000002
29.99000000000001,98.46999999999991
13.199999999999989,98.46000000000004
14.129999999999995,35.379999999999995
13.200000000000045,46.05000000000018
22.099999999999966,93.59999999999991
214.2,39.42000000000007
32.30000000000001,50.190000000000055
325.27000000000004,105.00999999999976
18.120000000000005,35.70000000000027
207.99,100.38999999999999
15.419999999999959,158.73000000000002
32.97999999999999,245.76
17.399999999999977,101.10000000000002
11.009999999999991,56.430000000000064
8.759999999999991,15.40000000000009
38.59000000000003,15.420000000000073
14.399999999999977,13.309999999999945
14.5,24.230000000000018
16.03000000000003,49.01999999999998
38.160000000000025,28.19999999999996
14.659999999999968,152.42
68.67999999999995,12.5
105.80000000000007,93.19999999999999
176.87999999999988,70.32999999999998
119.78999999999996,14.979999999999963
142.32999999999998,7.089999999999975
50.450000000000045,9.649999999999977
73.87,19.00999999999999
63.04000000000002,17.25999999999999
38.46999999999997,17.319999999999936
55.56,17.189999999999827
26.930000000000007,20.279999999999973
28.210000000000036,18.039999999999964
144.07999999999998,24.25999999999999
30.269999999999982,58.55000000000018
25.889999999999986,256.9
20.799999999999955,124.98000000000002
86.70999999999997,264.54999999999995
303.26,264.15000000000003
6.6299999999999955,63.07000000000001
9.060000000000002,138.74
31.950000000000045,132.5
20.990000000000236,39.53999999999999
55.97000000000026,60.910000000000025
130.9599999999998,41.03
50.58000000000005,28.210000000000008
93.17999999999995,33.84
50.58000000000005,55.89999999999997
18.82000000000005,22.80000000000001
35.890000000000015,69.50000000000003
19.549999999999955,37.20999999999998
36.54000000000008,14.600000000000023
27.200000000000045,13.819999999999993
23.519999999999982,65.3900000000001
23.17999999999995,33.23000000000002
62.48000000000002,53.059999999999945
59.339999999999975,178.72000000000003
24.460000000000036,53.24999999999999
63.0,109.15999999999998
37.65999999999997,47.89
44.089999999999975,209.01
36.200000000000045,16.24000000000001
206.09999999999997,151.3900000000001
6.230000000000018,54.090000000000025
3.230000000000018,16.590000000000032
3.230000000000018,19.200000000000045
73.69999999999999,129.63
7.860000000000014,24.24000000000001
3.230000000000018,25.779999999999976
25.099999999999994,25.829999999999984
3.230000000000018,133.93999999999994
3.230000000000018,133.97000000000003
238.99999999999997,28.26000000000005
3.240000000000009,133.42000000000007
10.75,89.92999999999995
22.89999999999999,39.799999999999955
8.149999999999977,82.29999999999998
3.240000000000009,4.649999999999977
3.230000000000018,3.3499999999999095
9.75,3.3500000000000227
22.399999999999977,18.399999999999977
24.909999999999968,8.490000000000009
46.75999999999999,3.3500000000000227
32.41,19.299999999999955
31.42999999999998,3.3500000000000227
29.279999999999973,3.3500000000000227
39.60999999999996,10.600000000000023
66.63999999999987,3.3500000000000227
131.95000000000027,19.700000000000045
16.840000000000032,21.300000000000068
29.089999999999918,3.6599999999999677
19.65000000000009,3.3499999999999095
82.42000000000007,3.3500000000000227
13.319999999999936,10.530000000000086
206.04000000000045,117.81000000000017
16.950000000000045,24.179999999999836
10.720000000000027,26.009999999999994
13.950000000000044,31.180000000000064
13.399999999999977,81.98999999999998
10.799999999999955,81.33000000000001
4.599999999999994,79.47999999999999
27.400000000000006,31.509999999999994
37.39999999999998,43.48000000000002
26.720000000000027,76.35000000000014
128.23000000000002,27.34999999999991
158.56,59.389999999999866
54.19999999999999,20.339999999999918
51.329999999999984,16.139999999999873
48.39999999999998,19.86999999999989
15.799999999999955,25.95999999999998
15.789999999999992,11.379999999999995
15.800000000000011,20.80000000000001
17.44999999999999,15.20999999999998
41.280000000000086,5.300000000000011
184.69999999999993,13.899999999999977
41.26999999999998,85.49000000000001
338.34,42.74000000000001
70.56999999999994,22.25999999999999
26.049999999999955,121.79000000000006
25.049999999999955,120.30000000000005
85.84999999999991,118.14999999999998
179.93000000000006,35.82000000000005
12.300000000000011,35.81999999999999
42.30000000000001,35.81999999999999
11.0,14.699999999999989
4.990000000000009,41.28000000000003
124.74000000000001,119.06
54.98999999999998,41.28000000000003
38.03,71.01999999999998
7.199999999999989,210.86
9.240000000000009,75.35000000000014
11.700000000000017,22.870000000000005
12.669999999999987,22.209999999999923
10.5,42.23000000000002
49.53000000000003,143.78
12.960000000000008,54.02000000000004
74.29999999999995,24.399999999999977
255.83999999999997,16.420000000000016
33.54000000000019,10.710000000000036
220.95999999999992,7.600000000000023
44.5,22.150000000000034
46.680000000000064,15.120000000000005
20.289999999999964,13.559999999999944
19.789999999999964,12.839999999999975
34.030000000000086,14.699999999999989
15.680000000000007,19.160000000000025
15.690000000000026,11.400000000000091
15.339999999999975,19.730000000000018
144.44000000000005,17.639999999999986
254.58999999999992,101.13
249.59000000000003,134.57
